time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
11981.0,"(249.99259105317174, 473.36720339120507)","(334.8251386669796, 252.3653980489285)","(1132.852878411854, 313.4181684859525)","(1074.9811855035857, 272.30583376553625)","(577.6499606840374, 335.82038219283237)","(1350.9024261735578, 811.304608050871)","(470.11490794447604, 501.9712410640818)","(832.7489925610198, 588.0564934021487)","(893.8320974808627, 396.7339604063807)","(1087.8129539313566, 935.0930671195151)"
11982.0,"(249.86262809790588, 473.465367374249)","(334.67114246951695, 252.16845853748646)","(1132.6514482905523, 313.566242475)","(1074.7892998797122, 272.4660832814502)","(577.7244812861938, 336.0590172276748)","(1351.046887853782, 811.5086443783886)","(470.3577830615696, 501.9119816555731)","(832.8224837486523, 587.8175393368132)","(894.0820737791727, 396.73740283041474)","(1087.7488891616997, 935.1726017839176)"
11983.0,"(249.73331495741635, 473.5630405373778)","(334.5171462720543, 251.9715190260444)","(1132.4500181692506, 313.71431646404756)","(1074.5974142558387, 272.62633279736417)","(577.7990018883503, 336.29765226251726)","(1351.191349534006, 811.7126807059061)","(470.60065817866314, 501.8527222470643)","(832.8959749362848, 587.5785852714777)","(894.3320500774827, 396.74084525444886)","(1087.6851447158913, 935.251738774998)"
11984.0,"(249.60464838262928, 473.6602253346909)","(334.3631500745916, 251.77457951460235)","(1132.2485880479492, 313.8623904530951)","(1074.4055286319651, 272.78658231327813)","(577.8735224905067, 336.5362872973597)","(1351.33581121423, 811.9167170334237)","(470.8435332957567, 501.79346283855557)","(832.9694661239173, 587.3396312061421)","(894.5820263757927, 396.7442876784829)","(1087.6217189923118, 935.330480081123)"
11985.0,"(249.47662514071612, 473.75692420801744)","(334.2091538771289, 251.5776400031603)","(1132.0471579266475, 314.0104644421426)","(1074.2136430080916, 272.9468318291921)","(577.9480430926632, 336.77492233220215)","(1351.480272894454, 812.1207533609412)","(471.08640841285023, 501.7342034300468)","(833.0429573115498, 587.1006771408066)","(894.8320026741027, 396.74773010251704)","(1087.5586103973503, 935.4088276807174)"
11986.0,"(249.34924201501255, 473.85313958697736)","(334.05515767966625, 251.38070049171824)","(1131.845727805346, 314.15853843119015)","(1074.021757384218, 273.10708134510605)","(578.0225636948196, 337.0135573670446)","(1351.624734574678, 812.3247896884587)","(471.3292835299438, 501.67494402153807)","(833.1164484991823, 586.8617230754711)","(895.0819789724127, 396.7511725265511)","(1087.4958173453635, 935.4867835423138)"
11987.0,"(249.2224958049375, 473.9488738890425)","(333.9011614822036, 251.1837609802762)","(1131.6442976840444, 314.3066124202377)","(1073.8298717603445, 273.26733086102)","(578.097084296976, 337.25219240188704)","(1351.769196254902, 812.5288260159763)","(471.5721586470373, 501.6156846130293)","(833.1899396868148, 586.6227690101356)","(895.3319552707227, 396.7546149505852)","(1087.4333382586367, 935.5643496246022)"
11988.0,"(249.0963833259128, 474.0441295195973)","(333.7471652847409, 250.98682146883414)","(1131.442867562743, 314.4546864092852)","(1073.637986136471, 273.427580376934)","(578.1716048991325, 337.4908274367295)","(1351.9136579351261, 812.7328623434938)","(471.8150337641309, 501.55642520452056)","(833.2634308744473, 586.3838149448001)","(895.5819315690327, 396.7580573746193)","(1087.3711715673435, 935.6415278764791)"
11989.0,"(248.97090140928324, 474.13890887199926)","(333.5931690872782, 250.78988195739208)","(1131.2414374414413, 314.60276039833275)","(1073.4461005125975, 273.58782989284794)","(578.2461255012889, 337.72946247157194)","(1352.05811961535, 812.9368986710114)","(472.0579088812244, 501.4971657960118)","(833.3369220620798, 586.1448608794645)","(895.8319078673427, 396.7614997986534)","(1087.3093157095068, 935.7183202370967)"
11990.0,"(248.84604690223682, 474.23321432763925)","(333.43917288981555, 250.59294244595003)","(1131.04000732014, 314.7508343873803)","(1073.254214888724, 273.7480794087619)","(578.3206461034454, 337.9680975064144)","(1352.202581295574, 813.1409349985289)","(472.30078399831797, 501.43790638750306)","(833.4104132497123, 585.905906814129)","(896.0818841656527, 396.76494222268747)","(1087.2477691309593, 935.7947286359112)"
11991.0,"(248.72181666772565, 474.32704825600104)","(333.2851766923529, 250.39600293450798)","(1130.8385771988383, 314.8989083764278)","(1073.0623292648504, 273.90832892467586)","(578.3951667056018, 338.2067325412568)","(1352.347042975798, 813.3449713260464)","(472.5436591154115, 501.3786469789943)","(833.4839044373448, 585.6669527487935)","(896.3318604639627, 396.7683846467216)","(1087.1865302853046, 935.8707549927316)"
11992.0,"(248.598207584387, 474.420413014721)","(333.1311804948902, 250.19906342306592)","(1130.6371470775366, 315.04698236547534)","(1072.8704436409769, 274.0685784405898)","(578.4696873077582, 338.4453675760993)","(1352.491504656022, 813.549007653564)","(472.78653423250506, 501.31938757048556)","(833.5573956249773, 585.427998683458)","(896.5818367622727, 396.77182707075565)","(1087.125597633878, 935.946401217768)"
11993.0,"(248.47521654646508, 474.5133109496474)","(332.9771842974275, 250.00212391162387)","(1130.4357169562352, 315.1950563545229)","(1072.6785580171033, 274.2288279565038)","(578.5442079099147, 338.6840026109417)","(1352.6359663362462, 813.7530439810815)","(473.0294093495986, 501.2601281619768)","(833.6308868126098, 585.1890446181225)","(896.8318130605827, 396.77526949478977)","(1087.0649696457085, 936.0216692116792)"
11994.0,"(248.35284046373275, 474.60574439489915)","(332.82318809996485, 249.80518440018182)","(1130.2342868349335, 315.3431303435704)","(1072.4866723932298, 274.38907747241774)","(578.6187285120711, 338.92263764578416)","(1352.78042801647, 813.9570803085991)","(473.27228446669216, 501.20086875346806)","(833.7043780002423, 584.950090552787)","(897.0817893588927, 396.77871191882383)","(1087.00464479748, 936.0965608656207)"
11995.0,"(248.23107626141407, 474.69771567292463)","(332.6691919025022, 249.60824488873976)","(1130.032856713632, 315.49120433261794)","(1072.2947867693563, 274.5493269883317)","(578.6932491142276, 339.1612726806266)","(1352.9248896966942, 814.1611166361166)","(473.5151595837857, 501.1416093449593)","(833.7778691878748, 584.7111364874514)","(897.3317656572027, 396.78215434285795)","(1086.9446215734927, 936.1710780612926)"
11996.0,"(248.109920880107, 474.78922709456003)","(332.5151957050395, 249.4113053772977)","(1129.8314265923304, 315.6392783216655)","(1072.1029011454827, 274.70957650424566)","(578.767769716384, 339.39990771546906)","(1353.0693513769181, 814.3651529636342)","(473.75803470087925, 501.08234993645056)","(833.8513603755073, 584.4721824221159)","(897.5817419555127, 396.785596766892)","(1086.8848984656252, 936.2452226709862)"
11997.0,"(247.98937127570647, 474.88028095908726)","(332.3611995075768, 249.21436586585565)","(1129.629996471029, 315.787352310713)","(1071.9110155216092, 274.8698260201596)","(578.8422903185404, 339.6385427503115)","(1353.2138130571423, 814.5691892911517)","(474.0009098179728, 501.0230905279418)","(833.9248515631398, 584.2332283567804)","(897.8317182538227, 396.78903919092613)","(1086.825473973297, 936.3189965576313)"
11998.0,"(247.86942441932794, 474.9708795542918)","(332.20720331011415, 249.0174263544136)","(1129.4285663497274, 315.93542629976054)","(1071.7191298977357, 275.0300755360736)","(578.9168109206969, 339.87717778515395)","(1353.3582747373662, 814.7732256186692)","(474.24378493506634, 500.96383111943305)","(833.9983427507723, 583.9942742914449)","(898.0816945521327, 396.7924816149602)","(1086.7663466034305, 936.3924015748431)"
11999.0,"(247.75007729723131, 475.0610251565203)","(332.0532071126515, 248.82048684297155)","(1129.227136228426, 316.08350028880807)","(1071.5272442738622, 275.19032505198754)","(578.9913315228533, 340.1158128199964)","(1353.5027364175903, 814.9772619461868)","(474.4866600521599, 500.9045717109243)","(834.0718339384048, 583.7553202261093)","(898.3316708504427, 396.7959240389943)","(1086.7075148704134, 936.4654395669689)"
12000.0,"(247.63132691074514, 475.1507200307377)","(331.8992109151888, 248.6235473315295)","(1129.0257061071243, 316.2315742778556)","(1071.3353586499886, 275.3505745679015)","(579.0658521250098, 340.35444785483884)","(1353.6471980978142, 815.1812982737043)","(474.72953516925344, 500.84531230241555)","(834.1453251260373, 583.5163661607738)","(898.5816471487527, 396.7993664630284)","(1086.6489772960613, 936.5381123691341)"
12001.0,"(247.51317027619143, 475.23996643058405)","(331.7452147177261, 248.42660782008744)","(1128.8242759858229, 316.37964826690313)","(1071.143473026115, 275.51082408381546)","(579.1403727271662, 340.5930828896813)","(1353.7916597780381, 815.3853346012219)","(474.972410286347, 500.7860528939068)","(834.2188163136698, 583.2774120954383)","(898.8316234470627, 396.8028088870625)","(1086.590732409581, 936.6104218072884)"
12002.0,"(247.39560442481047, 475.3287665984311)","(331.59121852026345, 248.2296683086454)","(1128.6228458645212, 316.52772225595066)","(1070.9515874022416, 275.6710735997294)","(579.2148933293226, 340.83171792452373)","(1353.9361214582623, 815.5893709287394)","(475.21528540344053, 500.72679348539805)","(834.2923075013023, 583.0384580301028)","(899.0815997453727, 396.80625131109656)","(1086.5327787475333, 936.6823696982519)"
12003.0,"(247.27862640268643, 475.41712276543893)","(331.4372223228008, 248.03272879720333)","(1128.4214157432198, 316.6757962449982)","(1070.759701778368, 275.8313231156434)","(579.2894139314791, 341.0703529593662)","(1354.0805831384862, 815.793407256257)","(475.4581605205341, 500.6675340768893)","(834.3657986889348, 582.7995039647673)","(899.3315760436827, 396.8096937351307)","(1086.4751148537955, 936.7539578497607)"
12004.0,"(247.162233270673, 475.50503715161176)","(331.2832261253381, 247.83578928576128)","(1128.219985621918, 316.8238702340457)","(1070.5678161544945, 275.99157263155735)","(579.3639345336355, 341.3089879942086)","(1354.2250448187103, 815.9974435837745)","(475.7010356376276, 500.60827466838055)","(834.4392898765673, 582.5605498994317)","(899.5815523419927, 396.81313615916474)","(1086.4177392795266, 936.8251880605119)"
12005.0,"(247.04642210431965, 475.5925119658537)","(331.12922992787543, 247.63884977431923)","(1128.0185555006165, 316.97194422309326)","(1070.375930530621, 276.1518221474713)","(579.438455135792, 341.54762302905107)","(1354.3695064989342, 816.201479911292)","(475.9439107547212, 500.5490152598718)","(834.5127810641998, 582.3215958340962)","(899.8315286403027, 396.81657858319886)","(1086.360650583129, 936.8960621202093)"
12006.0,"(246.93118999379806, 475.6795494060244)","(330.97523373041275, 247.44191026287717)","(1127.817125379315, 317.1200182121408)","(1070.1840449067474, 276.31207166338527)","(579.5129757379484, 341.7862580638935)","(1354.5139681791584, 816.4055162388096)","(476.1867858718147, 500.48975585136304)","(834.5862722518323, 582.0826417687607)","(900.0815049386127, 396.8200210072329)","(1086.3038473302133, 936.9665818096082)"
12007.0,"(246.81653404382908, 475.7661516589943)","(330.8212375329501, 247.24497075143512)","(1127.6156952580134, 317.2680922011883)","(1069.992159282874, 276.47232117929923)","(579.5874963401048, 342.02489309873596)","(1354.6584298593823, 816.6095525663271)","(476.42966098890827, 500.4304964428543)","(834.6597634394648, 581.8436877034252)","(900.3314812369227, 396.82346343126704)","(1086.2473280935624, 937.0367489005602)"
12008.0,"(246.70245137360993, 475.85232090069934)","(330.6672413354874, 247.04803123999307)","(1127.414265136712, 317.41616619023586)","(1069.8002736590004, 276.6325706952132)","(579.6620169422613, 342.2635281335784)","(1354.8028915396064, 816.8135888938447)","(476.6725361060018, 500.37123703434554)","(834.7332546270973, 581.6047336380897)","(900.5814575352327, 396.8269058553011)","(1086.1910914530945, 937.1065651560574)"
12009.0,"(246.58893911674187, 475.93805929619583)","(330.51324513802473, 246.851091728551)","(1127.2128350154103, 317.5642401792834)","(1069.6083880351268, 276.79282021112715)","(579.7365375444177, 342.50216316842085)","(1354.9473532198303, 817.0176252213622)","(476.91541122309536, 500.3119776258368)","(834.8067458147298, 581.3657795727541)","(900.8314338335427, 396.8303482793352)","(1086.135135995829, 937.1760323302772)"
12010.0,"(246.47599442115816, 476.0233689997149)","(330.35924894056205, 246.65415221710896)","(1127.0114048941089, 317.7123141683309)","(1069.4165024112533, 276.9530697270411)","(579.8110581465742, 342.7407982032633)","(1355.0918149000545, 817.2216615488798)","(477.1582863401889, 500.25271821732804)","(834.8802370023623, 581.1268255074186)","(901.0814101318527, 396.8337907033693)","(1086.0794603158497, 937.2451521686257)"
12011.0,"(246.36361444905236, 476.1082521547163)","(330.2052527430994, 246.4572127056669)","(1126.8099747728072, 317.86038815737845)","(1069.2246167873798, 277.1133192429551)","(579.8855787487306, 342.97943323810574)","(1355.2362765802784, 817.4256978763973)","(477.40116145728246, 500.1934588088193)","(834.9537281899948, 580.8878714420831)","(901.3313864301628, 396.8372331274034)","(1086.0240630142705, 937.3139264077826)"
12012.0,"(246.2517963768071, 476.1927108939427)","(330.0512565456367, 246.26027319422485)","(1126.6085446515058, 318.008462146426)","(1069.0327311635062, 277.27356875886903)","(579.960099350887, 343.2180682729482)","(1355.3807382605025, 817.6297342039148)","(477.644036574376, 500.13419940031054)","(835.0272193776273, 580.6489173767476)","(901.5813627284728, 396.84067555143747)","(1085.968942699199, 937.3823567757437)"
12013.0,"(246.14053739492306, 476.276747339473)","(329.89726034817403, 246.0633336827828)","(1126.4071145302041, 318.1565361354735)","(1068.8408455396327, 277.433818274783)","(580.0346199530435, 343.45670330779063)","(1355.5251999407265, 817.8337705314324)","(477.88691169146955, 500.0749399918018)","(835.1007105652598, 580.4099633114121)","(901.8313390267828, 396.8441179754716)","(1085.914097985703, 937.450444991865)"
12014.0,"(246.02983470794845, 476.36036360277564)","(329.74326415071135, 245.86639417134074)","(1126.2056844089025, 318.30461012452105)","(1068.6489599157592, 277.59406779069695)","(580.1091405551999, 343.6953383426331)","(1355.6696616209506, 818.0378068589499)","(478.1297868085631, 500.01568058329303)","(835.1742017528923, 580.1710092460766)","(902.0813153250928, 396.84756039950565)","(1085.8595274957745, 937.5181927669056)"
12015.0,"(245.9196855344087, 476.44356178476176)","(329.5892679532487, 245.6694546598987)","(1126.004254287601, 318.4526841135686)","(1068.4570742918856, 277.7543173066109)","(580.1836611573564, 343.9339733774755)","(1355.8141233011745, 818.2418431864675)","(478.37266192565664, 499.9564211747843)","(835.2476929405248, 579.932055180741)","(902.3312916234028, 396.8510028235398)","(1085.8052298582957, 937.5856018030711)"
12016.0,"(245.81008710673666, 476.52634397583796)","(329.435271755786, 245.47251514845664)","(1125.8028241662996, 318.6007581026161)","(1068.2651886680121, 277.9145668225249)","(580.2581817595128, 344.17260841231797)","(1355.9585849813984, 818.445879513985)","(478.6155370427502, 499.89716176627553)","(835.3211841281573, 579.6931011154055)","(902.5812679217128, 396.85444524757384)","(1085.7512037090041, 937.6526737940558)"
12017.0,"(245.70103667120298, 476.6087122559588)","(329.28127555832333, 245.27557563701458)","(1125.601394044998, 318.74883209166364)","(1068.0733030441386, 278.07481633843884)","(580.3327023616692, 344.4112434471604)","(1356.1030466616226, 818.6499158415025)","(478.85841215984374, 499.8379023577668)","(835.3946753157898, 579.45414705007)","(902.8312442200228, 396.85788767160795)","(1085.697447690459, 937.7194104250855)"
12018.0,"(245.59253148784697, 476.690668694679)","(329.12727936086065, 245.07863612557253)","(1125.3999639236963, 318.8969060807112)","(1067.881417420265, 278.2350658543528)","(580.4072229638257, 344.64987848200286)","(1356.2475083418465, 818.8539521690201)","(479.1012872769373, 499.778642949258)","(835.4681665034223, 579.2151929847345)","(903.0812205183328, 396.861330095642)","(1085.6439604520067, 937.7858133729601)"
12019.0,"(245.48456883040774, 476.7722153512056)","(328.973283163398, 244.88169661413048)","(1125.1985338023949, 319.0449800697587)","(1067.6895317963915, 278.39531537026676)","(580.4817435659821, 344.8885135168453)","(1356.3919700220706, 819.0579884965376)","(479.34416239403083, 499.7193835407493)","(835.5416576910548, 578.976238919399)","(903.3311968166428, 396.86477251967614)","(1085.5907406497467, 937.8518843060953)"
12020.0,"(245.3771459862557, 476.8533542744496)","(328.8192869659353, 244.68475710268842)","(1124.9971036810932, 319.19305405880624)","(1067.497646172518, 278.5555648861807)","(580.5562641681386, 345.12714855168775)","(1356.5364317022945, 819.2620248240552)","(479.5870375111244, 499.6601241322405)","(835.6151488786873, 578.7372848540634)","(903.5811731149528, 396.8682149437102)","(1085.537786946498, 937.9176248845648)"
12021.0,"(245.2702602563244, 476.93408750307736)","(328.66529076847263, 244.48781759124637)","(1124.7956735597918, 319.3411280478538)","(1067.3057605486445, 278.7158144020947)","(580.630784770295, 345.3657835865302)","(1356.6808933825187, 819.4660611515727)","(479.8299126282179, 499.6008647237318)","(835.6886400663197, 578.4983307887279)","(903.8311494132628, 396.8716573677443)","(1085.4850980117656, 937.983036760142)"
12022.0,"(245.16390895504279, 477.014417065562)","(328.51129457100996, 244.29087807980432)","(1124.5942434384901, 319.4892020369013)","(1067.113874924771, 278.87606391800864)","(580.7053053724514, 345.60441862137264)","(1356.8253550627426, 819.6700974790903)","(480.0727877453115, 499.541605315223)","(835.7621312539522, 578.2593767233924)","(904.0811257115728, 396.8750997917784)","(1085.4326725217068, 938.0481215763413)"
12023.0,"(245.05808941026757, 477.09434498023415)","(328.3572983735473, 244.09393856836226)","(1124.3928133171887, 319.63727602594884)","(1066.9219893008974, 279.0363134339226)","(580.7798259746079, 345.8430536562151)","(1356.9698167429667, 819.8741338066078)","(480.315662862405, 499.4823459067143)","(835.8356224415847, 578.0204226580569)","(904.3311020098828, 396.8785422158125)","(1085.3805091590982, 938.1128809684595)"
