time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
1098.0,"(246.61273405522465, 218.67233392353864)","(1205.4124317616502, 360.17984308391755)","(1114.0412618912646, 471.00310995201215)","(1107.1290042913615, 109.01928161332671)","(234.1148135812426, 757.424092659723)","(996.6281674431729, 898.3196253370634)","(279.7093227519284, 281.4425486325332)","(771.5726037595919, 347.3704443055981)","(49.689659796605156, 196.37335867936213)","(1257.7804386397816, 436.9836446133263)"
1099.0,"(246.8335390161612, 218.7895737172343)","(1205.194438563362, 360.3022316679441)","(1113.802422276626, 471.0769722460415)","(1106.9637555993677, 108.83168398595822)","(234.16423951333638, 757.4019721964244)","(996.8677278971036, 898.3911151189383)","(279.9486553503268, 281.5147975587804)","(771.4445731707823, 347.5851724321421)","(49.78413053006497, 196.60482202531472)","(1257.9297858997427, 437.18413250807833)"
1100.0,"(247.05434397709777, 218.90681351092996)","(1204.9764453650737, 360.4246202519707)","(1113.5635826619873, 471.1508345400709)","(1106.7985069073736, 108.64408635858973)","(234.2134183157697, 757.3799623354422)","(997.1072883510343, 898.4626049008132)","(280.1879879487252, 281.58704648502766)","(771.3165425819727, 347.7999005586861)","(49.878601263524786, 196.8362853712673)","(1258.0791331597038, 437.38462040283036)"
1101.0,"(247.27514893803433, 219.02405330462562)","(1204.7584521667854, 360.54700883599725)","(1113.3247430473486, 471.22469683410026)","(1106.6332582153798, 108.45648873122124)","(234.26235122419087, 757.3580625237649)","(997.346848804965, 898.5340946826881)","(280.4273205471236, 281.65929541127485)","(771.1885119931632, 348.0146286852301)","(49.9730719969846, 197.0677487172199)","(1258.228480419665, 437.5851082975824)"
1102.0,"(247.4959538989709, 219.14129309832128)","(1204.5404589684972, 360.6693974200238)","(1113.08590343271, 471.2985591281296)","(1106.4680095233857, 108.26889110385275)","(234.3110394680699, 757.3362722111461)","(997.5864092588957, 898.605584464563)","(280.666653145522, 281.7315443375221)","(771.0604814043536, 348.2293568117741)","(50.067542730444416, 197.2992120631725)","(1258.377827679626, 437.7855961923344)"
1103.0,"(247.71675885990746, 219.25853289201694)","(1204.322465770209, 360.7917860040504)","(1112.8470638180713, 471.372421422159)","(1106.3027608313919, 108.08129347648426)","(234.35948427072955, 757.3145908500904)","(997.8259697128265, 898.6770742464379)","(280.9059857439204, 281.8037932637693)","(770.932450815544, 348.4440849383181)","(50.16201346390423, 197.53067540912508)","(1258.5271749395872, 437.98608408708645)"
1104.0,"(247.93756382084402, 219.3757726857126)","(1204.1044725719207, 360.91417458807695)","(1112.6082242034327, 471.44628371618836)","(1106.1375121393978, 107.89369584911577)","(234.4076868493759, 757.29301789584)","(998.0655301667572, 898.7485640283128)","(281.1453183423188, 281.87604219001656)","(770.8044202267345, 348.6588130648621)","(50.256484197364045, 197.76213875507767)","(1258.6765221995483, 438.1865719818385)"
1105.0,"(248.15836878178058, 219.49301247940826)","(1203.8864793736325, 361.0365631721035)","(1112.369384588794, 471.52014601021773)","(1105.972263447404, 107.70609822174728)","(234.45564841512902, 757.2715528063608)","(998.3050906206879, 898.8200538101877)","(281.38465094071717, 281.94829111626376)","(770.6763896379249, 348.8735411914061)","(50.35095493082386, 197.99360210103026)","(1258.8258694595095, 438.3870598765905)"
1106.0,"(248.37917374271714, 219.61025227310392)","(1203.6684861753442, 361.1589517561301)","(1112.1305449741553, 471.5940083042471)","(1105.80701475541, 107.51850059437879)","(234.50337017305338, 757.250195042329)","(998.5446510746186, 898.8915435920626)","(281.62398353911556, 282.020540042511)","(770.5483590491153, 349.0882693179501)","(50.445425664283675, 198.22506544698285)","(1258.9752167194706, 438.58754777134254)"
1107.0,"(248.5999787036537, 219.72749206679958)","(1203.450492977056, 361.28134034015665)","(1111.8917053595167, 471.66787059827647)","(1105.641766063416, 107.3309029670103)","(234.55085332218812, 757.2289440671174)","(998.7842115285493, 898.9630333739375)","(281.86331613751395, 282.0927889687582)","(770.4203284603058, 349.3029974444941)","(50.53989639774349, 198.45652879293544)","(1259.1245639794317, 438.7880356660946)"
1108.0,"(248.82078366459027, 219.84473186049524)","(1203.2324997787678, 361.4037289241832)","(1111.652865744878, 471.74173289230583)","(1105.476517371422, 107.14330533964181)","(234.59809905557717, 757.2077993467818)","(999.0237719824801, 899.0345231558124)","(282.10264873591234, 282.16503789500547)","(770.2922978714962, 349.5177255710381)","(50.634367131203305, 198.68799213888803)","(1259.2739112393929, 438.9885235608466)"
1109.0,"(249.04158862552683, 219.9619716541909)","(1203.0145065804795, 361.5261175082098)","(1111.4140261302393, 471.8155951863352)","(1105.3112686794282, 106.95570771227332)","(234.6451085602993, 757.186760350048)","(999.2633324364108, 899.1060129376873)","(282.34198133431073, 282.2372868212527)","(770.1642672826866, 349.7324536975821)","(50.72883786466312, 198.91945548484063)","(1259.423258499354, 439.18901145559863)"
1110.0,"(249.2623935864634, 220.07921144788656)","(1202.7965133821913, 361.64850609223635)","(1111.1751865156007, 471.88945748036457)","(1105.146019987434, 106.76811008490483)","(234.6918830174978, 757.1658265482977)","(999.5028928903415, 899.1775027195622)","(282.5813139327091, 282.3095357474999)","(770.0362366938771, 349.9471818241261)","(50.823308598122935, 199.15091883079322)","(1259.5726057593151, 439.38949935035066)"
1111.0,"(249.48319854739995, 220.19645124158222)","(1202.578520183903, 361.7708946762629)","(1110.936346900962, 471.96331977439394)","(1104.9807712954403, 106.58051245753634)","(234.7384236024103, 757.1449974155562)","(999.7424533442722, 899.2489925014371)","(282.8206465311075, 282.3817846737472)","(769.9082061050675, 350.1619099506701)","(50.91777933158275, 199.3823821767458)","(1259.7219530192763, 439.5899872451027)"
1112.0,"(249.7040035083365, 220.31369103527788)","(1202.3605269856148, 361.8932832602895)","(1110.6975072863233, 472.0371820684233)","(1104.8155226034464, 106.39291483016785)","(234.78473148439826, 757.1242724284784)","(999.982013798203, 899.320482283312)","(283.0599791295059, 282.4540335999944)","(769.7801755162579, 350.3766380772141)","(51.012250065042565, 199.6138455226984)","(1259.8713002792374, 439.7904751398547)"
1113.0,"(249.92480846927307, 220.43093082897354)","(1202.1425337873266, 362.01567184431605)","(1110.4586676716847, 472.1110443624527)","(1104.6502739114524, 106.20531720279936)","(234.83080782697627, 757.103651066336)","(1000.2215742521337, 899.3919720651869)","(283.2993117279043, 282.52628252624163)","(769.6521449274484, 350.5913662037581)","(51.10672079850238, 199.845308868651)","(1260.0206475391985, 439.99096303460675)"
