time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
416.0,"(1111.7058990163603, 48.821135319352784)","(672.3373369915149, 914.0305657096417)","(568.329646173699, 284.41170894848676)","(962.0008327811054, 963.0632883492029)","(164.17320580837497, 288.6673783672047)","(536.7909413455426, 721.9405785045612)","(174.24084636489076, 850.6854742091929)","(162.41784805696253, 713.6765829924461)","(1140.3760938229607, 600.0727689091616)","(1249.4023803100688, 863.6963486952276)"
417.0,"(1111.8267176913992, 48.602268127289115)","(672.3956503065573, 913.9954128810934)","(568.4329979428304, 284.4096504037443)","(962.1403696327867, 962.8558528965367)","(164.05953360055236, 288.8900409576162)","(536.7569866388149, 721.8758756120384)","(174.1920968103218, 850.4402733100727)","(162.1729998911069, 713.6260916498502)","(1140.3112726038103, 599.8313186874847)","(1249.6492713586872, 863.6570446227659)"
418.0,"(1111.947536366438, 48.383400935225445)","(672.4536720550245, 913.960435816688)","(568.5358329531163, 284.4076021517256)","(962.279906484468, 962.6484174438705)","(163.94586139272974, 289.11270354802764)","(536.7232017056208, 721.8114962339782)","(174.14334725575284, 850.1950724109525)","(161.9281517252513, 713.5756003072543)","(1140.2464513846598, 599.5898684658077)","(1249.8961624073056, 863.6177405503041)"
419.0,"(1112.068355041477, 48.164533743161776)","(672.5114036947494, 913.9256336376046)","(568.6381537883507, 284.405564140967)","(962.4194433361494, 962.4409819912042)","(163.83218918490712, 289.3353661384391)","(536.6895856970926, 721.7474387528083)","(174.0945977011839, 849.9498715118324)","(161.68330355939568, 713.5251089646583)","(1140.1816301655094, 599.3484182441308)","(1250.143053455924, 863.5784364778424)"
420.0,"(1112.1891737165158, 47.94566655109811)","(672.5688466762757, 913.8910054694165)","(568.739963019409, 284.40353632026216)","(962.5589801878307, 962.233546538538)","(163.7185169770845, 289.55802872885056)","(536.6561377686072, 721.6837015590443)","(174.04584814661493, 849.7046706127122)","(161.43845539354007, 713.4746176220624)","(1140.116808946359, 599.1069680224539)","(1250.3899445045424, 863.5391324053807)"
421.0,"(1112.3099923915547, 47.72679935903444)","(672.6260024428943, 913.8565504420694)","(568.8412632043119, 284.40151863866083)","(962.698517039512, 962.0261110858718)","(163.6048447692619, 289.780691319262)","(536.6228570797641, 721.6202830512491)","(173.99709859204597, 849.4594697135921)","(161.19360722768445, 713.4241262794665)","(1140.0519877272086, 598.865517800777)","(1250.6368355531608, 863.4998283329189)"
422.0,"(1112.4308110665936, 47.50793216697077)","(672.6828724306798, 913.822267689859)","(568.9420568882903, 284.39951104546753)","(962.8380538911933, 961.8186756332055)","(163.49117256143927, 290.0033539096735)","(536.5897427943653, 721.5571816359928)","(173.94834903747702, 849.2142688144719)","(160.94875906182884, 713.3736349368705)","(1139.9871665080582, 598.6240675791)","(1250.8837266017792, 863.4605242604572)"
423.0,"(1112.5516297416325, 47.2890649749071)","(672.7394580685265, 913.7881563514097)","(569.0423466038488, 284.3975134902402)","(962.9775907428747, 961.6112401805393)","(163.37750035361665, 290.22601650008494)","(536.5567940803935, 721.4943957278128)","(173.89959948290806, 848.9690679153517)","(160.70391089597322, 713.3231435942746)","(1139.9223452889078, 598.3826173574231)","(1251.1306176503977, 863.4212201879955)"
424.0,"(1112.6724484166714, 47.07019778284343)","(672.7957607781839, 913.7542155696527)","(569.1421348708296, 284.39552592278903)","(963.117127594556, 961.4038047278731)","(163.26382814579404, 290.4486790904964)","(536.5240101099915, 721.4319237491737)","(173.8508499283391, 848.7238670162316)","(160.4590627301176, 713.2726522516787)","(1139.8575240697573, 598.1411671357462)","(1251.377508699016, 863.3819161155337)"
425.0,"(1112.7932670917103, 46.85133059077976)","(672.851781974293, 913.7204444918044)","(569.2414241964755, 284.3935482931751)","(963.2566644462373, 961.1963692752068)","(163.15015593797142, 290.67134168090786)","(536.4913900594415, 721.3697641304278)","(173.80210037377014, 848.4786661171114)","(160.214214564262, 713.2221609090827)","(1139.792702850607, 597.8997169140692)","(1251.6243997476345, 863.342612043072)"
426.0,"(1112.9140857667492, 46.63246339871609)","(672.9075230644215, 913.6868422693454)","(569.3402170754931, 284.39158055170924)","(963.3962012979187, 960.9889338225406)","(163.0364837301488, 290.8940042713193)","(536.4589331091444, 721.3079153097757)","(173.7533508192012, 848.2334652179912)","(159.96936639840638, 713.1716695664868)","(1139.7278816314565, 597.6582666923923)","(1251.8712907962529, 863.3033079706103)"
427.0,"(1113.0345153379153, 46.41430108172251)","(672.9629854490994, 913.6534080579987)","(569.4385159901157, 284.3896226489507)","(963.5357381496, 960.7814983698744)","(162.92281152232619, 291.1166668617308)","(536.4266384435987, 721.2463757332268)","(173.70460126463223, 847.9882643188711)","(159.72451823255076, 713.1211782238909)","(1139.663060412306, 597.4168164707154)","(1252.1181818448713, 863.2640038981485)"
428.0,"(1113.1543427612257, 46.1972295763139)","(673.0181705218539, 913.6201410177088)","(569.5363234101651, 284.38767453570597)","(963.6752750012813, 960.5740629172082)","(162.80913931450357, 291.33932945214224)","(536.3945052513807, 721.1851438545607)","(173.65585171006327, 847.7430634197509)","(159.47967006669515, 713.0706868812949)","(1139.5982391931557, 597.1753662490385)","(1252.3650728934897, 863.2246998256868)"
429.0,"(1113.2735710474196, 45.98124342843233)","(673.0730796692446, 913.5870403126202)","(569.6336417931143, 284.38573616302745)","(963.8148118529626, 960.3666274645419)","(162.69546710668095, 291.5619920425537)","(536.3625327251237, 721.1242181352878)","(173.60710215549432, 847.4978625206307)","(159.23482190083953, 713.020195538699)","(1139.5334179740053, 596.9339160273615)","(1252.611963942108, 863.1853957532251)"
430.0,"(1113.3922031921825, 45.766337211290164)","(673.1277142708984, 913.5541051110571)","(569.7304735841487, 284.3838074822123)","(963.954348704644, 960.1591920118757)","(162.58179489885833, 291.78465463296516)","(536.3307200614981, 721.0635970446114)","(173.55835260092536, 847.2526616215106)","(158.98997373498392, 712.9697041961031)","(1139.4685967548548, 596.6924658056846)","(1252.8588549907265, 863.1460916807633)"
431.0,"(1113.5102421762215, 45.55250552523371)","(673.1820756995439, 913.5213345855018)","(569.826821216228, 284.38188844480123)","(964.0938855563253, 959.9517565592095)","(162.46812269103572, 292.0073172233766)","(536.2990664611907, 721.0032790593883)","(173.5096030463564, 847.0074607223904)","(158.7451255691283, 712.9192128535071)","(1139.4037755357044, 596.4510155840077)","(1253.105746039345, 863.1067876083016)"
432.0,"(1113.6276909653404, 45.339742997607544)","(673.2361653210462, 913.4887279125743)","(569.9226871101469, 284.3799790025772)","(964.2334224080066, 959.7443211065432)","(162.3544504832131, 292.2299798137881)","(536.2675711288847, 720.9432626640913)","(173.46085349178745, 846.7622598232703)","(158.5002774032727, 712.8687215109112)","(1139.338954316554, 596.2095653623307)","(1253.3526370879633, 863.0674835358399)"
433.0,"(1113.7445525105138, 45.128044282619506)","(673.289984494441, 913.4562842730114)","(570.0180736745962, 284.3780791075643)","(964.372959259688, 959.536885653877)","(162.24077827539048, 292.45264240419954)","(536.2362332732403, 720.8835463507709)","(173.4121039372185, 846.5170589241501)","(158.25542923741708, 712.8182301683153)","(1139.2741330974036, 595.9681151406538)","(1253.5995281365817, 863.0281794633781)"
434.0,"(1113.8608297479611, 44.917404061206405)","(673.3435345719688, 913.4240028516464)","(570.1129833062232, 284.3761887120265)","(964.5124961113693, 959.3294502012108)","(162.12710606756787, 292.675304994611)","(536.2050521068741, 720.824128619017)","(173.36335438264953, 846.2718580250299)","(158.01058107156146, 712.7677388257193)","(1139.2093118782532, 595.7266649189769)","(1253.8464191852001, 862.9888753909164)"
435.0,"(1113.9765255992213, 44.70781704090037)","(673.396816899109, 913.3918828373882)","(570.2074183896921, 284.37430776846634)","(964.6520329630506, 959.1220147485445)","(162.01343385974525, 292.89796758502246)","(536.1740268463396, 720.7650079759219)","(173.31460482808058, 846.0266571259098)","(157.76573290570585, 712.7172474831234)","(1139.1444906591028, 595.4852146973)","(1254.0933102338186, 862.9495713184547)"
436.0,"(1114.0916429712252, 44.499277955695874)","(673.4498328146135, 913.3599234232012)","(570.3013812977437, 284.372436229624)","(964.7915698147319, 958.9145792958783)","(161.89976165192263, 293.1206301754339)","(536.143156712108, 720.7061829360423)","(173.26585527351162, 845.7814562267896)","(157.52088473985023, 712.6667561405275)","(1139.0796694399523, 595.243764475623)","(1254.340201282437, 862.9102672459929)"
437.0,"(1114.206184756369, 44.2917815659174)","(673.5025836505405, 913.3281238060852)","(570.3948743912549, 284.3705740484759)","(964.9311066664133, 958.7071438432121)","(161.7860894441, 293.3432927658454)","(536.1124409285474, 720.6476520213621)","(173.21710571894266, 845.5362553276694)","(157.27603657399462, 712.6162647979315)","(1139.014848220802, 595.0023142539461)","(1254.5870923310554, 862.8709631735312)"
438.0,"(1114.3201538325873, 44.08532265808781)","(673.5550707322877, 913.2964831870547)","(570.4879000192986, 284.3687211782335)","(965.0706435180946, 958.4997083905458)","(161.6724172362774, 293.56595535625684)","(536.0818787239047, 720.5894137612553)","(173.1683561643737, 845.2910544285493)","(157.031188408139, 712.5657734553356)","(1138.9500270016515, 594.7608640322692)","(1254.8339833796738, 862.8316591010695)"
439.0,"(1114.4335530634244, 43.87989604479737)","(673.6072953786263, 913.2650007711194)","(570.5804605192021, 284.36687757234233)","(965.2101803697759, 958.2922729378796)","(161.55874502845478, 293.7886179466683)","(536.0514693302852, 720.531466692449)","(173.11960660980475, 845.0458535294291)","(156.7863402422834, 712.5152821127397)","(1138.885205782501, 594.5194138105923)","(1255.0808744282922, 862.7923550286077)"
440.0,"(1114.5463852981072, 43.675496564573386)","(673.6592589017332, 913.2336757672638)","(570.6725582166061, 284.3650431844806)","(965.3497172214572, 958.0848374852134)","(161.44507282063216, 294.01128053707976)","(536.0212119836337, 720.4738093589868)","(173.0708570552358, 844.800652630309)","(156.54149207642777, 712.4647907701437)","(1138.8203845633507, 594.2779635889153)","(1255.3277654769106, 862.753050956146)"
441.0,"(1114.6586533716168, 43.47211908175052)","(673.7109626072246, 913.2025073884274)","(570.7641954255231, 284.3632179685582)","(965.4892540731386, 957.8774020325471)","(161.33140061280955, 294.2339431274912)","(535.9911059237156, 720.4164403121919)","(173.02210750066683, 844.5554517311888)","(156.29664391057216, 712.4142994275478)","(1138.7555633442003, 594.0365133672384)","(1255.574656525529, 862.7137468836843)"
442.0,"(1114.7703601047588, 43.269758486341765)","(673.7624077941884, 913.1714948514852)","(570.8553744483955, 284.3614018787154)","(965.6287909248199, 957.6699665798809)","(161.21772840498693, 294.4566057179027)","(535.961150394097, 720.3593581106309)","(172.97335794609788, 844.3102508320686)","(156.05179574471654, 712.3638080849519)","(1138.6907421250498, 593.7950631455615)","(1255.8215475741474, 862.6744428112225)"
443.0,"(1114.881508304235, 43.068409693910056)","(673.8135957552175, 913.1406373772278)","(570.9460975761535, 284.3595948693218)","(965.7683277765012, 957.4625311272147)","(161.1040561971643, 294.67926830831414)","(535.9313446421265, 720.3025613200778)","(172.92460839152892, 844.0650499329485)","(155.80694757886093, 712.3133167423559)","(1138.6259209058994, 593.5536129238845)","(1256.0684386227658, 862.6351387387608)"
444.0,"(1114.9921007627138, 42.868067645440505)","(673.8645277764415, 913.1099341903416)","(571.0363670882728, 284.3577968949752)","(965.9078646281826, 957.2550956745484)","(160.9903839893417, 294.9019308987256)","(535.9016879189159, 720.2460485134774)","(172.87585883695996, 843.8198490338283)","(155.5620994130053, 712.26282539976)","(1138.561099686749, 593.3121627022076)","(1256.3153296713842, 862.5958346662991)"
445.0,"(1115.1021402589001, 42.6687273072133)","(673.9152051375593, 913.0793845193899)","(571.1261852528314, 284.3560079105003)","(966.0474014798639, 957.0476602218822)","(160.87671178151908, 295.12459348913706)","(535.8721794793213, 720.18981827091)","(172.827109282391, 843.5746481347081)","(155.3172512471497, 712.2123340571641)","(1138.4962784675986, 593.0707124805307)","(1256.5622207200026, 862.5565305938374)"
446.0,"(1115.2116295576056, 42.470383670677236)","(673.9656291118715, 913.0489875967929)","(571.2155543265673, 284.3542278709478)","(966.1869383315452, 956.840224769216)","(160.76303957369646, 295.3472560795485)","(535.8428185819247, 720.1338691795554)","(172.77835972782205, 843.329447235588)","(155.07240308129408, 712.1618427145681)","(1138.4314572484482, 592.8292622588538)","(1256.809111768621, 862.5172265213756)"
447.0,"(1115.3205714098176, 42.27303175232385)","(674.0158009663122, 913.018742658809)","(571.3044765549345, 284.35245673159307)","(966.3264751832265, 956.6327893165497)","(160.64936736587384, 295.56991866996)","(535.8136044890151, 720.0781998336577)","(172.7296101732531, 843.0842463364678)","(154.82755491543847, 712.1113513719722)","(1138.3666360292978, 592.5878120371768)","(1257.0560028172395, 862.4779224489139)"
448.0,"(1115.4289685527685, 42.07666659356223)","(674.0657219614807, 912.9886489455149)","(571.3929541721598, 284.3506944479351)","(966.4660120349079, 956.4253538638835)","(160.53569515805123, 295.79258126037143)","(535.78453646657, 720.0228088344894)","(172.68086061868414, 842.8390454373476)","(154.58270674958285, 712.0608600293763)","(1138.3018148101473, 592.3463618154999)","(1257.3028938658579, 862.4386183764522)"
449.0,"(1115.5368237100047, 41.88128326059442)","(674.1153933516732, 912.9587057007874)","(571.480989401299, 284.3489409756954)","(966.6055488865892, 956.2179184112173)","(160.4220229502286, 296.0152438507829)","(535.7556137842371, 719.967694790317)","(172.63211106411518, 842.5938445382275)","(154.33785858372724, 712.0103686867803)","(1138.236993590997, 592.104911593823)","(1257.5497849144763, 862.3993143039904)"
450.0,"(1115.6441395914546, 41.68687684429145)","(674.1648163849148, 912.9289121722835)","(571.5685844542925, 284.34719627081694)","(966.7450857382705, 956.010482958551)","(160.308350742406, 296.23790644119435)","(535.7268357153159, 719.9128563163654)","(172.58336150954622, 842.3486436391073)","(154.09301041787162, 711.9598773441844)","(1138.1721723718465, 591.863461372146)","(1257.7966759630947, 862.3600102315287)"
451.0,"(1115.7509188934973, 41.49344246006999)","(674.2139923029903, 912.899267611422)","(571.655741532021, 284.34546028946284)","(966.8846225899518, 955.8030475058848)","(160.19467853458337, 296.4605690316058)","(535.6982015367394, 719.8582920347835)","(172.53461195497727, 842.1034427399871)","(153.848162252016, 711.9093860015885)","(1138.107351152696, 591.6220111504691)","(1258.043567011713, 862.320706159067)"
452.0,"(1115.8571642990298, 41.30097524776964)","(674.2629223414754, 912.8697712733649)","(571.7424628243609, 284.3437329880155)","(967.0241594416332, 955.5956120532186)","(160.08100632676076, 296.6832316220173)","(535.6697105290557, 719.8040005746096)","(172.4858624004083, 841.858241840867)","(153.6033140861604, 711.8588946589925)","(1138.0425299335457, 591.3805609287922)","(1258.2904580603315, 862.2814020866052)"
453.0,"(1115.9628784775346, 41.1094703715308)","(674.311607729768, 912.8404224169981)","(571.8287505102392, 284.34201432307543)","(967.1636962933145, 955.3881766005524)","(159.96733411893814, 296.90589421242873)","(535.6413619764104, 719.7499805717366)","(172.43711284583935, 841.6130409417468)","(153.35846592030478, 711.8084033163966)","(1137.9777087143952, 591.1391107071153)","(1258.53734910895, 862.2420980141435)"
